"캠페인 보고서(2026.02.01.~2026.02.28.),1738680",,,,,,,,,,,
캠페인유형,캠페인,광고그룹,키워드,PC/모바일 매체,일별,노출수,클릭수,총비용,구매완료 전환수,구매완료 전환매출액(원),평균노출순위
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),생리통두통변비없는엽산,모바일,2026.4.28,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),생리통철분젤리,모바일,2026.3.4,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),생리통철분젤리,모바일,2026.3.28,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),생리통철분젤리,모바일,2026.4.21,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),서울대병원산모젤리,PC,2026.5.12,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),서흥철분젤리,모바일,2026.5.2,2,0,0,0,0,2.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),선물세트구매,모바일,2026.4.10,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),선물영양제철분,모바일,2026.3.4,1,0,0,0,0,51
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),선물임산부철분제,모바일,2026.3.2,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인여성철분영양제젤리,모바일,2026.3.9,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인여성철분젤리,모바일,2026.4.14,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인용철분젤리,모바일,2026.5.16,1,0,0,0,0,7
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인철분엽산,모바일,2026.4.3,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인철분영양제,모바일,2026.4.7,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인철분영양제제리,모바일,2026.4.24,1,0,0,0,0,5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인철분제,PC,2026.3.31,1,0,0,0,0,45
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인철분제,모바일,2026.3.10,1,0,0,0,0,17
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인철분젤리,모바일,2026.3.10,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인철분젤리,모바일,2026.4.18,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성인철분젤리,모바일,2026.5.17,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성장기철분젤리,모바일,2026.3.16,2,0,0,0,0,9
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성장기철분젤리,모바일,2026.5.2,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),성장기철분젤리,모바일,2026.5.11,3,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),세일철분2개,모바일,2026.3.17,1,0,0,0,0,8
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),센스밸런스헤모츄,모바일,2026.5.10,1,0,0,0,0,5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),속쓰림없는철분제추천,모바일,2026.3.26,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가25,모바일,2026.4.10,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가아이언,모바일,2026.4.21,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가영양제성분표,모바일,2026.4.10,1,0,0,0,0,7
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.3.8,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.3.10,2,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.3.28,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.4.9,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.4.10,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.4.26,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.4.27,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.4.28,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언,모바일,2026.5.3,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언25,모바일,2026.4.29,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언25,모바일,2026.5.2,2,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언25MG,모바일,2026.5.15,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀아이언철분,모바일,2026.5.1,1,0,0,0,0,8
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀철분25MG,모바일,2026.4.10,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가젠틀철분25MG,모바일,2026.4.12,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.3.8,2,0,0,0,0,14.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.3.10,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.3.11,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.3.13,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.3.29,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.4.3,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.4.4,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.4.9,2,0,0,0,0,8
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.4.12,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.4.13,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.5.7,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분,모바일,2026.5.11,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.3.8,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.3.9,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.3.12,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.3.13,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.3.28,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.4.3,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.4.8,1,0,0,0,0,9
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.4.9,3,0,0,0,0,10.3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25,모바일,2026.5.17,1,0,0,0,0,6
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분25임산부,모바일,2026.4.9,1,0,0,0,0,8
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분90정,모바일,2026.4.7,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분임산부,모바일,2026.5.10,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.3.9,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.3.11,3,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.3.13,2,0,0,0,0,10.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.4.7,2,0,0,0,0,11.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.4.12,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.4.21,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.4.29,1,0,0,0,0,8
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.5.2,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제,모바일,2026.5.14,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제180,모바일,2026.4.25,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제180정,모바일,2026.4.26,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제90정,모바일,2026.4.24,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분제임산부,모바일,2026.3.9,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),솔가철분함량,모바일,2026.3.12,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파구산모건강증진셈터철분제,모바일,2026.3.27,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파구산모건강증진철분제수령,모바일,2026.3.30,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파구산모영양제,모바일,2026.5.11,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파구산모철분,모바일,2026.4.15,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파구산모철분제,모바일,2026.4.15,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파산모건강증진센터철분,PC,2026.3.10,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파산모건강증진센터철분,모바일,2026.3.16,2,0,0,0,0,2.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파산모건강증진센터철분,모바일,2026.4.27,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파산모건강증진센터철분제준비물,모바일,2026.4.23,2,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파산모건강증진철분제,모바일,2026.3.9,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파산모영양제후기,모바일,2026.3.16,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파산모증진센터엽산철분제,모바일,2026.3.3,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),송파산모증진센터철분,모바일,2026.4.23,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유기산모영양제,모바일,2026.3.2,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부,PC,2026.4.13,1,0,0,0,0,56
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부변비없는철분제,모바일,2026.4.27,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부산모감기약,모바일,2026.4.22,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부산모철분,모바일,2026.5.4,4,0,0,0,0,1.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,PC,2026.5.9,1,0,0,0,0,7
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,모바일,2026.3.11,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,모바일,2026.3.30,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,모바일,2026.4.5,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,모바일,2026.4.13,2,0,0,0,0,10.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,모바일,2026.5.5,1,0,0,0,0,9
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,모바일,2026.5.12,2,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,모바일,2026.5.15,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분,모바일,2026.5.16,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,PC,2026.3.26,1,0,0,0,0,9
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.3.3,1,0,0,0,0,20
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.3.4,3,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.3.8,3,1,1309,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.3.10,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.3.23,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.3.25,1,0,0,0,0,19
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.3.28,1,0,0,0,0,18
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.3.31,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.4.13,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.4.27,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.4.29,1,0,0,0,0,9
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.4.30,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.5.4,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.5.7,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.5.8,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.5.10,3,0,0,0,0,10.7
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.5.12,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.5.14,4,0,0,0,0,11.3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.5.16,2,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제,모바일,2026.5.17,1,0,0,0,0,17
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제권장량,모바일,2026.4.7,1,0,0,0,0,16
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제변비,모바일,2026.3.22,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제변비,모바일,2026.5.16,1,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유부철분제츄어블,모바일,2026.5.6,2,0,0,0,0,1
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),수유산모철분제,모바일,2026.5.17,2,0,0,0,0,2.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),슈퍼팜스헴철,모바일,2026.4.25,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스기약국철분젤리,모바일,2026.3.29,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스몰해빗캡슐,모바일,2026.3.8,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤,모바일,2026.3.15,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤,모바일,2026.3.20,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤,모바일,2026.4.7,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤,모바일,2026.5.15,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤사과맛,모바일,2026.4.3,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤애플철분제,모바일,2026.3.28,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤애플철분제,모바일,2026.3.29,2,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤애플철분제,모바일,2026.5.14,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤어린이,모바일,2026.4.20,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤철분제,모바일,2026.4.22,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤철분제,모바일,2026.4.27,2,0,0,0,0,13.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤철분제,모바일,2026.4.30,4,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤철분제,모바일,2026.5.3,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),스파톤철분제,모바일,2026.5.14,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),시즈오카철분제젤리,PC,2026.5.7,1,0,0,0,0,2
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),시험관산모영양제,모바일,2026.5.1,1,0,0,0,0,3
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비햄철어린이,모바일,2026.3.7,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철,모바일,2026.3.3,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철,모바일,2026.3.5,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철,모바일,2026.3.6,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철,모바일,2026.3.7,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철,모바일,2026.3.26,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분,모바일,2026.4.13,2,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분,모바일,2026.4.29,2,0,0,0,0,14.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제,모바일,2026.3.2,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제,모바일,2026.3.4,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제,모바일,2026.3.6,2,0,0,0,0,10.5
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제,모바일,2026.3.11,1,0,0,0,0,9
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제,모바일,2026.3.12,1,0,0,0,0,9
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제유아,모바일,2026.4.26,1,0,0,0,0,15
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제키즈,모바일,2026.3.2,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제키즈,모바일,2026.3.5,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성비헴철철분제키즈,모바일,2026.4.28,1,0,0,0,0,9
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성철분엽산,모바일,2026.5.6,1,0,0,0,0,12
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성철분제비헴철,모바일,2026.4.29,1,0,0,0,0,10
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성철분제어린이,모바일,2026.3.17,1,0,0,0,0,6
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),식물성훼리틴철분,모바일,2026.3.27,1,0,0,0,0,14
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),신생아철분제,모바일,2026.4.11,1,0,0,0,0,11
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),신생아철분제,모바일,2026.4.21,1,0,0,0,0,13
쇼핑검색,★01.쇼핑검색광고_츄어블 철분_SS,23. 산모 그룹(2박스),신생아철분제,모바일,2026.5.1,1,0,0,0,0,11
