account_id,channel,soucrce,platform,campaign_name,group_name,keyword,device,date,impressions,clicks,cost,conversions,revenue,rank,
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,올리브영CNP,PC,2022.6.30,2,1,1518,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,인비저블필링부스터,PC,2022.7.1,1,1,2486,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박,PC,2022.6.27,15,1,1529,0,0,1.1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박,PC,2022.6.28,9,1,1298,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박,PC,2022.6.30,5,1,1529,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박,모바일,2022.6.27,29,1,"2,244",0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박,모바일,2022.6.28,39,2,4532,2,12510,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박,모바일,2022.6.28,26,1,2046,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박,모바일,2022.6.29,4,1,2255,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박,모바일,2022.6.30,13,1,2233,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박마데카소사이드,모바일,2022.7.3,1,1,561,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박마스크,모바일,2022.6.28,1,1,1309,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박뮤제너,PC,2022.6.29,3,1,847,0,0,1.3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.6.27,3,1,913,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.6.27,4,1,924,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.6.27,3,1,924,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박미스트,모바일,2022.6.28,4,1,924,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박미스트,모바일,2022.6.28,3,1,924,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.6.28,6,1,924,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.6.29,1,1,913,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.7.1,10,1,682,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박미스트,모바일,2022.7.1,10,1,682,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박미스트,모바일,2022.7.2,19,1,583,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박미스트,모바일,2022.7.3,7,1,583,0,0,2.9,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박밀크토닝필,모바일,2022.6.29,5,2,4356,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박비비크림,PC,2022.7.1,1,1,561,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박선비비,모바일,2022.6.27,3,1,935,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박선크림,모바일,2022.6.29,5,1,1056,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박선크림,모바일,2022.7.1,6,1,704,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박선크림,모바일,2022.7.2,9,1,704,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박선크림,모바일,2022.7.3,2,1,704,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박올인원,모바일,2022.6.28,2,1,1848,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박올인원,모바일,2022.6.30,2,1,1848,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박코팩,모바일,2022.6.29,14,1,594,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박쿠션,PC,2022.6.27,2,1,1419,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박크림,PC,2022.7.2,3,1,627,0,0,4.7,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박팩,PC,2022.6.27,1,1,1639,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박프로폴리스미스트,모바일,2022.6.27,1,1,1716,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박프로폴리스미스트,모바일,2022.6.28,2,1,1716,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박프로폴리스미스트,모바일,2022.6.29,3,1,1716,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박프로폴리스앰플,PC,2022.6.30,1,1,1133,3,30,1,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박프로폴리스앰플,모바일,2022.6.27,16,1,1980,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박프로폴리스앰플,모바일,2022.6.28,10,1,2255,2,20,1.7,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박프로폴리스앰플,모바일,2022.6.29,4,1,2079,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박프로폴리스앰플,모바일,2022.6.29,10,2,4158,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박프로폴리스앰플,모바일,2022.6.29,7,1,2277,0,0,1.4,1
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박프로폴리스앰플,모바일,2022.6.30,10,1,"2,079",0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* CNP,차앤박프로폴리스앰플,모바일,2022.6.30,9,1,"2,068",2,20,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박필링부스터,모바일,2022.6.30,1,1,2343,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박화장품,모바일,2022.6.27,9,1,1793,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,차앤박화장품,모바일,2022.7.2,5,1,726,0,0,4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* CNP,췌,PC,2022.6.30,1,1,781,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,VDIVOV,PC,2022.6.29,2,1,957,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,VDIVOV,PC,2022.6.30,1,1,1309,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,VDIVOV,모바일,2022.6.27,1,1,2563,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,VDIVOV,모바일,2022.6.27,1,1,2552,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,VDIVOV,모바일,2022.6.28,1,1,2541,2,20,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,VDIVOV,모바일,2022.6.28,2,1,2541,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,VDIVOV,모바일,2022.6.29,2,1,2530,9,90,1,2
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,VDIVOV,모바일,2022.7.1,2,1,363,0,0,3,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,VDIVOV,모바일,2022.7.3,2,1,363,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,PC,2022.6.27,1,1,1221,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,PC,2022.6.28,3,1,1419,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,PC,2022.6.28,3,1,1100,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,비디보브,PC,2022.6.29,1,1,1507,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,비디보브,모바일,2022.6.27,6,1,2398,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,모바일,2022.6.27,4,1,"2,398",0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,모바일,2022.6.28,4,1,2398,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,모바일,2022.6.29,1,1,2585,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,모바일,2022.6.29,4,1,2585,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,비디보브,모바일,2022.6.29,4,1,2640,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,비디보브,모바일,2022.6.29,0,1,"2,640",0,0,0,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,모바일,2022.6.30,4,2,"5,456",0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,모바일,2022.7.1,7,1,495,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,모바일,2022.7.1,1,1,495,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* VDIVOV,비디보브,모바일,2022.7.1,5,1,495,0,0,2.6,1
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,비디보브,모바일,2022.7.2,1,1,495,0,0,3,2
xxx1,display ad,google,GDN,* NC 전환,* VDIVOV,비디보브아이브로우,PC,2022.6.30,1,1,583,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,아이크림,PC,2022.6.27,22,1,"3,520",0,0,3.5,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,아이크림,모바일,2022.6.27,41,1,"4,103",0,0,1.5,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,아이크림,모바일,2022.6.28,77,1,"3,795",0,0,1.9,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,아이크림,모바일,2022.6.28,114,1,3795,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,아이크림,모바일,2022.6.28,93,2,7634,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,아이크림,모바일,2022.6.29,95,1,3795,0,0,1.9,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,아이크림,모바일,2022.6.29,81,1,3795,0,0,1.8,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,아이크림,모바일,2022.6.30,39,1,3795,0,0,2.4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,안티에이징,모바일,2022.6.28,50,1,2618,0,0,1.5,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,안티에이징,모바일,2022.6.28,21,1,2618,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,PC,2022.6.27,18,1,1969,0,0,1.1,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,PC,2022.6.27,12,2,3938,0,0,1.1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,PC,2022.6.27,7,1,"1,969",0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,PC,2022.6.28,13,1,1958,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,PC,2022.6.29,16,1,1991,0,0,1.1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,PC,2022.6.30,10,1,2002,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,PC,2022.7.3,10,1,363,0,0,1.4,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.6.27,11,2,3256,0,0,1.2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.27,16,1,1628,0,0,1.1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.27,48,2,4004,0,0,1.1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.27,40,2,4004,0,0,1.3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.27,24,1,2002,0,0,1.3,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.6.27,47,1,286,0,0,1.1,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.6.27,41,1,286,0,0,1.1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.27,83,2,4004,0,0,1.2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.27,44,1,286,0,0,1.1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.28,17,1,2002,0,0,1.6,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.28,14,1,2002,0,0,1.1,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.6.28,13,1,286,0,0,1.5,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.6.28,31,2,2332,0,0,1.3,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.28,14,1,2013,0,0,1.4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.29,11,2,4004,0,0,1.5,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.29,20,1,1991,0,0,1.2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.29,22,1,1991,0,0,1.5,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.6.29,36,1,1991,0,0,1.3,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.6.29,18,1,"1,991",3,30,1.2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.30,20,3,5973,0,0,1.7,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.30,3,1,1991,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.6.30,25,1,352,0,0,1.4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.7.1,7,1,594,0,0,2.4,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.7.1,26,1,803,0,0,1.6,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.7.1,18,1,803,0,0,2.4,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.7.2,18,1,847,0,0,2.4,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.7.2,26,1,605,0,0,2.5,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.7.3,14,1,605,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스,모바일,2022.7.3,14,1,605,0,0,2.3,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.7.3,28,1,396,0,0,1.9,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스,모바일,2022.7.3,24,1,605,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스365선크림,모바일,2022.6.29,1,1,1265,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스남성화장품,모바일,2022.6.28,4,1,77,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스로션,모바일,2022.6.27,2,1,"1,188",0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스로션,모바일,2022.6.27,1,1,1188,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스로션,모바일,2022.7.2,1,1,627,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스링클,모바일,2022.6.30,1,1,154,0,0,3,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스선스틱,모바일,2022.6.30,1,1,1738,3,30,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스선크림,모바일,2022.6.27,6,1,1804,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스선크림,모바일,2022.6.28,15,1,2057,0,0,1.7,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스선크림,모바일,2022.6.30,1,1,2046,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스세럼,모바일,2022.7.3,1,1,517,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스세트,PC,2022.6.30,2,1,1221,0,0,1.5,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스스킨,모바일,2022.7.1,2,1,682,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스스킨,모바일,2022.7.1,2,1,682,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스아이크림,모바일,2022.7.1,2,2,1199,0,0,2.5,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스앰플,모바일,2022.6.29,1,1,2079,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스에센스,모바일,2022.6.28,3,1,1111,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스에센스,모바일,2022.6.30,4,1,1122,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스에이지포커스,모바일,2022.6.28,2,1,2838,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스에이지포커스,모바일,2022.6.30,4,1,858,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스에이지포커스,모바일,2022.7.1,3,1,869,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스에이지포커스,모바일,2022.7.2,9,1,869,0,0,1.9,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스에이지포커스,모바일,2022.7.3,2,1,869,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스에이지포커스오일,모바일,2022.7.3,1,1,77,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스옴므,모바일,2022.6.28,3,1,1705,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스옴므,모바일,2022.7.2,3,1,825,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스쿠션,모바일,2022.6.27,4,1,2838,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스쿠션,모바일,2022.6.27,4,1,2849,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스쿠션,모바일,2022.6.29,5,1,2739,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스쿠션,모바일,2022.6.29,9,1,2728,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스쿠션,모바일,2022.6.30,3,1,2750,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나,PC,2022.7.1,1,1,1199,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나,모바일,2022.6.27,4,1,2024,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나,모바일,2022.6.27,9,1,2024,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스테르비나,모바일,2022.6.27,9,1,2024,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스테르비나,모바일,2022.6.27,11,1,2024,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나,모바일,2022.6.28,8,1,935,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나,모바일,2022.6.30,2,1,2035,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나,모바일,2022.7.1,1,1,946,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나,모바일,2022.7.3,9,1,1023,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스테르비나,모바일,2022.7.3,17,1,1023,0,0,1.6,2
xxx1,display ad,google,GDN,* NC 전환,**   이자녹스,이자녹스테르비나,모바일,2022.7.3,21,1,1023,0,0,2.5,2
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나루미에,PC,2022.6.30,1,1,1177,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스테르비나크림,모바일,2022.6.28,1,1,1177,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,**   이자녹스,이자녹스폼클렌징,PC,2022.6.27,2,1,1903,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,PC,2022.6.27,6,1,1243,0,0,1.3,1
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존,PC,2022.6.27,5,1,968,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존,PC,2022.6.30,9,1,858,0,0,1.2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,PC,2022.6.30,6,1,858,0,0,1.3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,PC,2022.7.1,1,1,495,0,0,3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.27,8,1,1309,0,0,1.1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.27,20,1,1012,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존,모바일,2022.6.27,9,1,1012,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존,모바일,2022.6.27,3,1,1012,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.27,12,1,1012,0,0,1.1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.27,7,1,1012,0,0,1.3,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.28,6,1,2013,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.29,6,1,2013,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존,모바일,2022.6.29,6,1,2002,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존,모바일,2022.6.29,3,1,2002,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.29,5,1,2002,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.30,7,1,2002,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.6.30,6,1,2002,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존,모바일,2022.7.2,7,1,209,0,0,2.9,1
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존,모바일,2022.7.2,4,1,484,0,0,3,2
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존,모바일,2022.7.2,3,1,484,0,0,2.7,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존선크림,모바일,2022.6.28,1,1,1474,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존선크림,모바일,2022.6.29,1,1,1463,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존선크림,모바일,2022.7.3,12,1,517,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존아큐어,모바일,2022.7.2,2,1,638,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존아큐어,모바일,2022.7.2,2,1,638,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,* 케어존,케어존아크네,모바일,2022.6.29,3,1,1804,0,0,1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존아크네,모바일,2022.6.29,1,1,1870,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존폼클렌징,모바일,2022.6.29,2,1,2068,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,* 케어존,케어존폼클렌징,모바일,2022.6.29,2,1,2068,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.6.27,402,1,473,0,0,2,1
xxx1,display ad,google,GDN,* NC 전환,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.6.27,167,1,473,0,0,2,2
xxx1,display ad,google,GDN,* NC 전환,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.6.27,61,1,473,0,0,2,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.6.28,33,1,506,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.6.28,16,1,484,0,0,1,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.6.28,163,1,473,0,0,2,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.6.29,9,1,473,0,0,1,1
xxx1,display ad,google,GDN,* NC 전환,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.6.30,213,1,473,0,0,1,2
xxx1,display ad,google,GDN,* NC 전환,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.7.1,172,1,473,0,0,1.1,2
xxx1,search ad,naver,파워링크,* NC 파워링크,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.7.2,30,1,484,0,0,2.6,1
xxx1,search ad,naver,파워링크,* NC 파워링크,*      네이처컬렉션/LG생건,LG생활건강,PC,2022.7.2,15,1,484,0,0,1.4,1
